Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,89.4065374171645,91.11843044134119,88.60035064579858,89.27714538574219,20738500,0.0,0.0
2023-01-04 00:00:00-05:00,90.58097745967638,90.80988897844387,87.38611043526997,88.29181671142578,27046500,0.0,0.0
2023-01-05 00:00:00-05:00,87.65482899327966,87.79416841193891,86.15194515667909,86.36095428466797,23136100,0.0,0.0
2023-01-06 00:00:00-05:00,86.94816834476,88.05293619340168,85.16660584644079,87.74440002441406,26612600,0.0,0.0
2023-01-09 00:00:00-05:00,88.7745127063562,90.4018070436433,88.16241409255063,88.38137817382812,22996700,0.0,0.0
2023-01-10 00:00:00-05:00,86.31119588121177,89.05320584713402,86.29128591056448,88.8193130493164,22855600,0.0,0.0
2023-01-11 00:00:00-05:00,89.63544729709926,92.01418003236891,89.31695610724726,91.82508087158203,25998800,0.0,0.0
2023-01-12 00:00:00-05:00,91.96441830956216,92.1833824216319,90.14304329744982,91.47673034667969,22754200,0.0,0.0
2023-01-13 00:00:00-05:00,91.0965267592125,92.54168533315664,90.50134622261136,92.36253356933594,18630700,0.0,0.0
2023-01-17 00:00:00-05:00,92.34262783986411,92.5317345974227,90.41177069595153,91.72555541992188,22935800,0.0,0.0
2023-01-18 00:00:00-05:00,92.50186334215907,93.14680354992937,90.96912232114694,91.34732818603516,19641600,0.0,0.0
2023-01-19 00:00:00-05:00,90.95917575103884,93.95498836892797,90.94922076610231,93.46730041503906,28707700,0.0,0.0
2023-01-20 00:00:00-05:00,95.49768476346605,98.95132825740284,95.4578800073093,98.8119888305664,53704800,0.0,0.0
2023-01-23 00:00:00-05:00,98.66268325500256,100.92198637945205,98.2844773668706,100.73287963867188,31791800,0.0,0.0
2023-01-24 00:00:00-05:00,99.08071071236088,100.61344425937016,98.23471165395418,98.7423095703125,27391400,0.0,0.0
2023-01-25 00:00:00-05:00,96.74178770521466,97.25934063228942,94.81292767591877,96.27400970458984,31000900,0.0,0.0
2023-01-26 00:00:00-05:00,97.8166942324974,98.74231039669573,96.36357777137192,98.69255065917969,24542100,0.0,0.0
2023-01-27 00:00:00-05:00,98.58306655785783,101.10113854540126,98.50344186737202,100.23523712158203,29020400,0.0,0.0
2023-01-30 00:00:00-05:00,98.27950110151227,98.94036475098629,97.06026989637677,97.48824310302734,24365100,0.0,0.0
2023-01-31 00:00:00-05:00,97.39867375748366,99.439012784611,97.3290040518145,99.39920043945312,22306800,0.0,0.0
2023-02-01 00:00:00-05:00,99.26981526105172,101.7082703143887,97.95603815400965,100.95185089111328,26392600,0.0,0.0
2023-02-02 00:00:00-05:00,106.28657509367761,108.30700412117132,106.03775363524876,108.28710174560547,46622600,0.0,0.0
2023-02-03 00:00:00-05:00,103.02203827899028,107.5107719002087,102.81302916612579,104.7239761352539,36823400,0.0,0.0
2023-02-06 00:00:00-05:00,102.20092808008586,104.20642851928456,101.72816880613156,102.98223114013672,25573000,0.0,0.0
