Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,238.6766338893005,241.29826533020105,233.099518684118,235.2400360107422,25740000,0.0,0.0
2023-01-04 00:00:00-05:00,228.07227767052504,228.65158630367102,221.86677141601638,224.94989013671875,50623400,0.0,0.0
2023-01-05 00:00:00-05:00,223.0843004172486,223.42796620859252,217.7428428679085,218.2828826904297,39585600,0.0,0.0
2023-01-06 00:00:00-05:00,218.96037666884743,221.67037414337992,215.376502057129,220.85540771484375,43613600,0.0,0.0
2023-01-09 00:00:00-05:00,222.34787609092098,227.05111407181693,222.30860727948638,223.0057373046875,27369800,0.0,0.0
2023-01-10 00:00:00-05:00,223.6341254274707,227.11982022415233,223.21192206293,224.7043914794922,27033900,0.0,0.0
2023-01-11 00:00:00-05:00,227.100182955992,231.67577081089505,226.92345084138603,231.49903869628906,28669300,0.0,0.0
2023-01-12 00:00:00-05:00,230.99826575626707,235.5542116762938,229.32906420902535,234.18939208984375,27269500,0.0,0.0
2023-01-13 00:00:00-05:00,232.7067778989866,235.03384088361543,230.66445501236748,234.89637756347656,21333300,0.0,0.0
2023-01-17 00:00:00-05:00,233.65917216292138,236.54591642939235,232.79510857775296,235.99606323242188,29831300,0.0,0.0
2023-01-18 00:00:00-05:00,237.19398238340665,237.9893068890098,231.25357474268407,231.53831481933594,30028700,0.0,0.0
2023-01-19 00:00:00-05:00,229.5450852501205,231.25357062675482,226.50123560933417,227.7285919189453,28623000,0.0,0.0
2023-01-20 00:00:00-05:00,230.60551909385947,236.3790078733517,230.2618533398891,235.86842346191406,35389800,0.0,0.0
2023-01-23 00:00:00-05:00,236.7324833169044,240.72874754062073,235.30873805800567,238.1856689453125,31934000,0.0,0.0
2023-01-24 00:00:00-05:00,238.1071302689207,239.53086062869244,236.08444941515683,237.65545654296875,40234400,0.0,0.0
2023-01-25 00:00:00-05:00,230.23241286471827,238.8926465935646,226.71726242697446,236.25137329101562,66526600,0.0,0.0
2023-01-26 00:00:00-05:00,239.23628611084743,243.81187403333118,237.61618177352415,243.5074920654297,33454500,0.0,0.0
2023-01-27 00:00:00-05:00,244.47956294350342,245.30434278619185,242.35868764883875,243.6645965576172,26498900,0.0,0.0
2023-01-30 00:00:00-05:00,240.0807204276458,241.1509865733433,237.81256824363442,238.31333923339844,25867400,0.0,0.0
2023-01-31 00:00:00-05:00,239.03991858279355,243.45840142159702,238.5489760451487,243.32093811035156,26541100,0.0,0.0
2023-02-01 00:00:00-05:00,243.50747876870054,250.55740584151195,241.02331092985187,248.1714324951172,31259900,0.0,0.0
2023-02-02 00:00:00-05:00,254.13146890622428,259.89512874467925,252.58990234951898,259.8067626953125,39940400,0.0,0.0
2023-02-03 00:00:00-05:00,254.83845905637355,259.4140470711342,252.44265709216836,253.67001342773438,29077300,0.0,0.0
2023-02-06 00:00:00-05:00,252.77646741867622,253.62087410426602,250.1646498198095,252.11859130859375,22518000,0.0,0.0
2023-02-07 00:00:00-05:00,255.81048476727034,263.9012071647271,255.36862455396962,262.713134765625,50841400,0.0,0.0
2023-02-08 00:00:00-05:00,268.25102168143684,271.7465302451499,261.387624446795,261.8982238769531,54686000,0.0,0.0
2023-02-09 00:00:00-05:00,268.8400948175214,269.0168568866588,258.0393600664708,258.8445129394531,42375100,0.0,0.0
2023-02-10 00:00:00-05:00,256.7924175253064,259.30604106753316,255.938182254322,258.333984375,25818500,0.0,0.0
2023-02-13 00:00:00-05:00,262.7916999067122,269.62561070371584,262.31055590974864,266.405029296875,44630900,0.0,0.0
2023-02-14 00:00:00-05:00,267.7306887636057,269.9890130590369,264.402083078898,267.23974609375,37047900,0.0,0.0
2023-02-15 00:00:00-05:00,264.11929330764815,266.49156688669603,262.01278189893924,265.1036376953125,28922400,0.68,0.0
2023-02-16 00:00:00-05:00,259.88658706642394,262.5640049267377,257.79978182996587,258.0458679199219,29603600,0.0,0.0
2023-02-17 00:00:00-05:00,255.32909225276762,256.0181152654841,251.9921505278432,254.0198974609375,30000100,0.0,0.0
2023-02-21 00:00:00-05:00,250.49597073877874,251.49016824327242,247.6512158869296,248.7143096923828,28397400,0.0,0.0
2023-02-22 00:00:00-05:00,250.11207443958386,250.35816054888014,246.42078280013976,247.5724639892578,22491100,0.0,0.0
2023-02-23 00:00:00-05:00,251.55904328555934,252.81900287001184,246.55857211355595,250.7814178466797,29219100,0.0,0.0
2023-02-24 00:00:00-05:00,246.0467338648536,247.0704454363902,244.21585267237742,245.3183135986328,24990900,0.0,0.0
2023-02-27 00:00:00-05:00,248.50760176361655,248.86196635972186,245.48565714962064,246.2436065673828,21190000,0.0,0.0
